PublishedVersion	CategoryID	CategoryName	PresentationName	FullName	CategoryDescription	Position	Visible	Template	CategoryType	PageTitle	Manufacturer	MetaKeywords	MetaDescription	ImageThumbnail	Image1	BannerSetID	ShowCategoryFinder	Slug	Cat_BV_FriendRecPercent	Cat_BV_NumberOfReviews	Cat_BV_NumFriendRec	Cat_BV_ScoreOutOfFive	cat_printer_series
P_TEST_2014_06_03_18_01_01	10299	Pixma MG2150	Canon Pixma MG2150 Ink Cartridges &amp; Printer Ink	Canon Pixma MG2150		19920	TRUE	Tabs	Printer	Canon Pixma MG2150 Ink Cartridges &amp; Printer Ink	Canon 	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MG2150"	Printer Ink Cartridges for Canon Pixma MG2150 - Original Ink Cartridges for Canon Pixma MG2150. Compatible Ink Cartridges for Canon Pixma MG2150. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MG-2150					Canon > Pixma
P_TEST_2014_06_03_18_01_01	10300	Pixma MG3150	Canon Pixma MG3150 Ink Cartridges &amp; Printer Ink	Canon Pixma MG3150		19930	TRUE	Tabs	Printer	Canon Pixma MG3150 Ink Cartridges &amp; Printer Ink	Canon 	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MG3150"	Printer Ink Cartridges for Canon Pixma MG3150 - Original Ink Cartridges for Canon Pixma MG3150. Compatible Ink Cartridges for Canon Pixma MG3150. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MG-3150					Canon > Pixma
P_TEST_2014_06_03_18_01_01	10750	Pixma MG5350	Ink Cartridges for Canon Pixma MG5350 Printers	Canon Pixma MG5350		19970	TRUE	Tabs	Printer	Canon Pixma MG5350 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge Canon Pixma MG5350"	Printer Ink Cartridges for Canon Pixma MG5350 - Original Ink Cartridges for Canon Pixma MG5350. Compatible Ink Cartridges for Canon Pixma MG5350. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MG-5350					Canon > Pixma
P_TEST_2014_06_03_18_01_01	10751	Pixma MG6250	Ink Cartridges for Canon Pixma MG6250 Printers	Canon Pixma MG6250		19990	TRUE	Tabs	Printer	Canon Pixma MG6250 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge Canon Pixma MG6250"	Printer Ink Cartridges for Canon Pixma MG6250 - Original Ink Cartridges for Canon Pixma MG6250. Compatible Ink Cartridges for Canon Pixma MG6250. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MG-6250					Canon > Pixma
P_TEST_2014_06_03_18_01_01	10752	Pixma MG8250	Ink Cartridges for Canon Pixma MG8250 Printers	Canon Pixma MG8250		20010	TRUE	Tabs	Printer	Canon Pixma MG8250 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge Canon Pixma MG8250"	Printer Ink Cartridges for Canon Pixma MG8250 - Original Ink Cartridges for Canon Pixma MG8250. Compatible Ink Cartridges for Canon Pixma MG8250. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MG-8250					Canon > Pixma
P_TEST_2014_06_03_18_01_01	10867	Pixma MX375	Canon Pixma MX375 Ink Cartridges  &amp; Printer Ink	Canon Pixma MX375		20670	TRUE	Tabs	Printer	Canon Pixma MX375 Ink Cartridges  &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MX375"	Printer Ink Cartridges for Canon Pixma MX375 - Original Ink Cartridges for Canon Pixma MX375. Compatible Ink Cartridges for Canon Pixma MX375. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MX-375					Canon > Pixma
P_TEST_2014_06_03_18_01_01	10868	Pixma MX435	Canon Pixma MX435 Ink Cartridges  &amp; Printer Ink	Canon Pixma MX435		20700	TRUE	Tabs	Printer	Canon Pixma MX435 Ink Cartridges  &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MX435"	Printer Ink Cartridges for Canon Pixma MX435 - Original Ink Cartridges for Canon Pixma MX435. Compatible Ink Cartridges for Canon Pixma MX435. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MX-435					Canon > Pixma
P_TEST_2014_06_03_18_01_01	10869	Pixma MX515	Canon Pixma MX515 Ink Cartridges  &amp; Printer Ink	Canon Pixma MX515		20710	TRUE	Tabs	Printer	Canon Pixma MX515 Ink Cartridges  &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MX515"	Printer Ink Cartridges for Canon Pixma MX515 - Original Ink Cartridges for Canon Pixma MX515. Compatible Ink Cartridges for Canon Pixma MX515. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MX-515					Canon > Pixma
P_TEST_2014_06_03_18_01_01	10870	Pixma MG4150	Canon Pixma MG4150 Ink Cartridges  &amp; Printer Ink	Canon Pixma MG4150		19940	TRUE	Tabs	Printer	Canon Pixma MG4150 Ink Cartridges  &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MG4150"	Printer Ink Cartridges for Canon Pixma MG4150 - Original Ink Cartridges for Canon Pixma MG4150. Compatible Ink Cartridges for Canon Pixma MG4150. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MG-4150					Canon > Pixma
P_TEST_2014_06_03_18_01_01	10871	Pixma MP282	Canon Pixma MP282 Ink Cartridges  &amp; Printer Ink	Canon Pixma MP282		20210	TRUE	Tabs	Printer	Canon Pixma MP282 Ink Cartridges  &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP282"	Printer Ink Cartridges for Canon Pixma MP282 - Original Ink Cartridges for Canon Pixma MP282. Compatible Ink Cartridges for Canon Pixma MP282. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-282					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1275	Pixma iP6000D	Canon Pixma iP6000D Ink Cartridges &amp; Printer Ink	Canon Pixma iP6000D		19780	TRUE	Tabs	Printer	Canon Pixma iP6000D Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP6000D "	Printer Ink Cartridges for Canon Pixma iP6000D - Original Ink Cartridges for Canon Pixma iP6000D. Compatible Ink Cartridges for Canon Pixma iP6000D. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-6000-D					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1369	Pixma iP5000	Canon Pixma iP5000 Ink Cartridges &amp; Printer Ink	Canon Pixma iP5000		19740	TRUE	Tabs	Printer	Canon Pixma iP5000 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP5000 "	Printer Ink Cartridges for Canon Pixma iP5000 - Original Ink Cartridges for Canon Pixma iP5000. Compatible Ink Cartridges for Canon Pixma iP5000. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-5000					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1370	Pixma iP90	Canon Pixma iP90 Ink Cartridges &amp; Printer Ink	Canon Pixma iP90		19370	TRUE	Tabs	Printer	Canon Pixma iP90 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP90 "	Printer Ink Cartridges for Canon Pixma iP90 - Original Ink Cartridges for Canon Pixma iP90. Compatible Ink Cartridges for Canon Pixma iP90. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-90					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1439	Pixma MP410	Canon Pixma MP410 Ink Cartridges &amp; Printer Ink	Canon Pixma MP410		20230	TRUE	Tabs	Printer	Canon Pixma MP410 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP410 "	Printer Ink Cartridges for Canon Pixma MP410 - Original Ink Cartridges for Canon Pixma MP410. Compatible Ink Cartridges for Canon Pixma MP410. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP410					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1451	Pixma iP8500	Canon Pixma iP8500 Ink Cartridges &amp; Printer Ink	Canon Pixma iP8500		19870	TRUE	Tabs	Printer	Canon Pixma iP8500 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP8500 "	Printer Ink Cartridges for Canon Pixma iP8500 - Original Ink Cartridges for Canon Pixma iP8500. Compatible Ink Cartridges for Canon Pixma iP8500. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-8500					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1482	Pixma iP4200	Canon Pixma iP4200 Ink Cartridges &amp; Printer Ink	Canon Pixma iP4200		19640	TRUE	Tabs	Printer	Canon Pixma iP4200 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP4200 "	Printer Ink Cartridges for Canon Pixma iP4200 - Original Ink Cartridges for Canon Pixma iP4200. Compatible Ink Cartridges for Canon Pixma iP4200. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-4200					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1484	Pixma iP5200	Canon Pixma iP5200 Ink Cartridges &amp; Printer Ink	Canon Pixma iP5200		19750	TRUE	Tabs	Printer	Canon Pixma iP5200 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP5200 "	Printer Ink Cartridges for Canon Pixma iP5200 - Original Ink Cartridges for Canon Pixma iP5200. Compatible Ink Cartridges for Canon Pixma iP5200. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-5200					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1485	Pixma MP500	Canon Pixma MP500 Ink Cartridges &amp; Printer Ink	Canon Pixma MP500		20340	TRUE	Tabs	Printer	Canon Pixma MP500 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP500 "	Printer Ink Cartridges for Canon Pixma MP500 - Original Ink Cartridges for Canon Pixma MP500. Compatible Ink Cartridges for Canon Pixma MP500. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-500					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1486	Pixma MP800	Canon Pixma MP800 Ink Cartridges &amp; Printer Ink	Canon Pixma MP800		20510	TRUE	Tabs	Printer	Canon Pixma MP800 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP800 "	Printer Ink Cartridges for Canon Pixma MP800 - Original Ink Cartridges for Canon Pixma MP800. Compatible Ink Cartridges for Canon Pixma MP800. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-800					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1487	Pixma iP1600	Canon Pixma iP1600 Ink Cartridges &amp; Printer Ink	Canon Pixma iP1600		19460	TRUE	Tabs	Printer	Canon Pixma iP1600 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP1600 "	Printer Ink Cartridges for Canon Pixma iP1600 - Original Ink Cartridges for Canon Pixma iP1600. Compatible Ink Cartridges for Canon Pixma iP1600. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-1600					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1488	Pixma iP2200	Canon Pixma iP2200 Ink Cartridges &amp; Printer Ink	Canon Pixma iP2200		19510	TRUE	Tabs	Printer	Canon Pixma iP2200 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP2200 "	Printer Ink Cartridges for Canon Pixma iP2200 - Original Ink Cartridges for Canon Pixma iP2200. Compatible Ink Cartridges for Canon Pixma iP2200. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-2200					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1491	Pixma iP2000	Canon Pixma iP2000 Ink Cartridges &amp; Printer Ink	Canon Pixma iP2000		19500	TRUE	Tabs	Printer	Canon Pixma iP2000 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP2000 "	Printer Ink Cartridges for Canon Pixma iP2000 - Original Ink Cartridges for Canon Pixma iP2000. Compatible Ink Cartridges for Canon Pixma iP2000. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-2000					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1513	Pixma MP150	Canon Pixma MP150 Ink Cartridges &amp; Printer Ink	Canon Pixma MP150		20080	TRUE	Tabs	Printer	Canon Pixma MP150 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP150 "	Printer Ink Cartridges for Canon Pixma MP150 - Original Ink Cartridges for Canon Pixma MP150. Compatible Ink Cartridges for Canon Pixma MP150. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-150					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1514	Pixma MP170	Canon Pixma MP170 Ink Cartridges &amp; Printer Ink	Canon Pixma MP170		20100	TRUE	Tabs	Printer	Canon Pixma MP170 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP170 "	Printer Ink Cartridges for Canon Pixma MP170 - Original Ink Cartridges for Canon Pixma MP170. Compatible Ink Cartridges for Canon Pixma MP170. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-170					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1515	Pixma MP450	Canon Pixma MP450 Ink Cartridges &amp; Printer Ink	Canon Pixma MP450		20250	TRUE	Tabs	Printer	Canon Pixma MP450 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP450 "	Printer Ink Cartridges for Canon Pixma MP450 - Original Ink Cartridges for Canon Pixma MP450. Compatible Ink Cartridges for Canon Pixma MP450. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-450					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1517	Pixma iP6600D	Canon Pixma iP6600D Ink Cartridges &amp; Printer Ink	Canon Pixma iP6600D		19850	TRUE	Tabs	Printer	Canon Pixma iP6600D Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP6600D "	Printer Ink Cartridges for Canon Pixma iP6600D - Original Ink Cartridges for Canon Pixma iP6600D. Compatible Ink Cartridges for Canon Pixma iP6600D. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-6600-D					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1553	Pixma iP6210D	Canon Pixma iP6210D Ink Cartridges &amp; Printer Ink	Canon Pixma iP6210D		19810	TRUE	Tabs	Printer	Canon Pixma iP6210D Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP6210D "	Printer Ink Cartridges for Canon Pixma iP6210D - Original Ink Cartridges for Canon Pixma iP6210D. Compatible Ink Cartridges for Canon Pixma iP6210D. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-6210-D					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1554	Pixma iP6220D	Canon Pixma iP6220D Ink Cartridges &amp; Printer Ink	Canon Pixma iP6220D		19820	TRUE	Tabs	Printer	Canon Pixma iP6220D Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP6220D "	Printer Ink Cartridges for Canon Pixma iP6220D - Original Ink Cartridges for Canon Pixma iP6220D. Compatible Ink Cartridges for Canon Pixma iP6220D. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-6220-D					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1979	Pixma iP6210	Canon Pixma iP6210 Ink Cartridges &amp; Printer Ink	Canon Pixma iP6210		19800	TRUE	Tabs	Printer	Canon Pixma iP6210 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP6210 "	Printer Ink Cartridges for Canon Pixma iP6210 - Original Ink Cartridges for Canon Pixma iP6210. Compatible Ink Cartridges for Canon Pixma iP6210. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-iP6210					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1986	Pixma MP530	Canon Pixma MP530 Ink Cartridges &amp; Printer Ink	Canon Pixma MP530		20380	TRUE	Tabs	Printer	Canon Pixma MP530 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP530 "	Printer Ink Cartridges for Canon Pixma MP530 - Original Ink Cartridges for Canon Pixma MP530. Compatible Ink Cartridges for Canon Pixma MP530. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-530					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1987	Pixma MP800R	Canon Pixma MP800R Ink Cartridges &amp; Printer Ink	Canon Pixma MP800R		20520	TRUE	Tabs	Printer	Canon Pixma MP800R Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP800R "	Printer Ink Cartridges for Canon Pixma MP800R - Original Ink Cartridges for Canon Pixma MP800R. Compatible Ink Cartridges for Canon Pixma MP800R. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-800-R					Canon > Pixma
P_TEST_2014_06_03_18_01_01	1988	Pixma MP830	Canon Pixma MP830 Ink Cartridges &amp; Printer Ink	Canon Pixma MP830		20540	TRUE	Tabs	Printer	Canon Pixma MP830 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP830 "	Printer Ink Cartridges for Canon Pixma MP830 - Original Ink Cartridges for Canon Pixma MP830. Compatible Ink Cartridges for Canon Pixma MP830. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-830					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2000	Pixma iX4000	Canon Pixma iX4000 Ink Cartridges &amp; Printer Ink	Canon Pixma iX4000		19880	TRUE	Tabs	Printer	Canon Pixma iX4000 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iX4000 "	Printer Ink Cartridges for Canon Pixma iX4000 - Original Ink Cartridges for Canon Pixma iX4000. Compatible Ink Cartridges for Canon Pixma iX4000. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IX-4000					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2001	Pixma iX5000	Canon Pixma iX5000 Ink Cartridges &amp; Printer Ink	Canon Pixma iX5000		19890	TRUE	Tabs	Printer	Canon Pixma iX5000 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iX5000 "	Printer Ink Cartridges for Canon Pixma iX5000 - Original Ink Cartridges for Canon Pixma iX5000. Compatible Ink Cartridges for Canon Pixma iX5000. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IX-5000					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2358	Pixma iP1200	Canon Pixma iP1200 Ink Cartridges &amp; Printer Ink	Canon Pixma iP1200		19430	TRUE	Tabs	Printer	Canon Pixma iP1200 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP1200 "	Printer Ink Cartridges for Canon Pixma iP1200 - Original Ink Cartridges for Canon Pixma iP1200. Compatible Ink Cartridges for Canon Pixma iP1200. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-1200					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2359	Pixma iP1300	Canon Pixma iP1300 Ink Cartridges &amp; Printer Ink	Canon Pixma iP1300		19440	TRUE	Tabs	Printer	Canon Pixma iP1300 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP1300 "	Printer Ink Cartridges for Canon Pixma iP1300 - Original Ink Cartridges for Canon Pixma iP1300. Compatible Ink Cartridges for Canon Pixma iP1300. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-1300					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2360	Pixma iP1700	Canon Pixma iP1700 Ink Cartridges &amp; Printer Ink	Canon Pixma iP1700		19470	TRUE	Tabs	Printer	Canon Pixma iP1700 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP1700 "	Printer Ink Cartridges for Canon Pixma iP1700 - Original Ink Cartridges for Canon Pixma iP1700. Compatible Ink Cartridges for Canon Pixma iP1700. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-1700					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2361	Pixma iP3300	Canon Pixma iP3300 Ink Cartridges &amp; Printer Ink	Canon Pixma iP3300		19580	TRUE	Tabs	Printer	Canon Pixma iP3300 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP3300 "	Printer Ink Cartridges for Canon Pixma iP3300 - Original Ink Cartridges for Canon Pixma iP3300. Compatible Ink Cartridges for Canon Pixma iP3300. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-3300					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2362	Pixma iP4300	Canon Pixma iP4300 Ink Cartridges &amp; Printer Ink	Canon Pixma iP4300		19660	TRUE	Tabs	Printer	Canon Pixma iP4300 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP4300 "	Printer Ink Cartridges for Canon Pixma iP4300 - Original Ink Cartridges for Canon Pixma iP4300. Compatible Ink Cartridges for Canon Pixma iP4300. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-4300					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2363	Pixma iP5300	Canon Pixma iP5300 Ink Cartridges &amp; Printer Ink	Canon Pixma iP5300		19770	TRUE	Tabs	Printer	Canon Pixma iP5300 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP5300 "	Printer Ink Cartridges for Canon Pixma iP5300 - Original Ink Cartridges for Canon Pixma iP5300. Compatible Ink Cartridges for Canon Pixma iP5300. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-5300					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2364	Pixma iP6700D	Canon Pixma iP6700D Ink Cartridges &amp; Printer Ink	Canon Pixma iP6700D		19860	TRUE	Tabs	Printer	Canon Pixma iP6700D Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma iP6700D "	Printer Ink Cartridges for Canon Pixma iP6700D - Original Ink Cartridges for Canon Pixma iP6700D. Compatible Ink Cartridges for Canon Pixma iP6700D. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-IP-6700-D					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2365	Pixma mini220	Canon Pixma mini220 Ink Cartridges &amp; Printer Ink	Canon Pixma mini220		20020	TRUE	Tabs	Printer	Canon Pixma mini220 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma mini220 "	Printer Ink Cartridges for Canon Pixma mini220 - Original Ink Cartridges for Canon Pixma mini220. Compatible Ink Cartridges for Canon Pixma mini220. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-Mini-220					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2366	Pixma MP160	Canon Pixma MP160 Ink Cartridges &amp; Printer Ink	Canon Pixma MP160		20090	TRUE	Tabs	Printer	Canon Pixma MP160 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP160 "	Printer Ink Cartridges for Canon Pixma MP160 - Original Ink Cartridges for Canon Pixma MP160. Compatible Ink Cartridges for Canon Pixma MP160. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-160					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2367	Pixma MP180	Canon Pixma MP180 Ink Cartridges &amp; Printer Ink	Canon Pixma MP180		20110	TRUE	Tabs	Printer	Canon Pixma MP180 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP180 "	Printer Ink Cartridges for Canon Pixma MP180 - Original Ink Cartridges for Canon Pixma MP180. Compatible Ink Cartridges for Canon Pixma MP180. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-180					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2368	Pixma MP460 	Canon Pixma MP460  Ink Cartridges &amp; Printer Ink	Canon Pixma MP460 		20270	TRUE	Tabs	Printer	Canon Pixma MP460  Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP460  "	Printer Ink Cartridges for Canon Pixma MP460  - Original Ink Cartridges for Canon Pixma MP460 . Compatible Ink Cartridges for Canon Pixma MP460 . First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-460					Canon > Pixma
P_TEST_2014_06_03_18_01_01	2369	Pixma MP510	Canon Pixma MP510 Ink Cartridges &amp; Printer Ink	Canon Pixma MP510		20350	TRUE	Tabs	Printer	Canon Pixma MP510 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Pixma MP510 "	Printer Ink Cartridges for Canon Pixma MP510 - Original Ink Cartridges for Canon Pixma MP510. Compatible Ink Cartridges for Canon Pixma MP510. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Pixma/Pixma-MP-510					Canon > Pixma
